"date" "P" "ETpot" "Q" "T" "GWL"
"79182" 2014011305 0 0 0.0532 5 28.164
"79183" 2014011306 0 0 0.0526 5.4 28.166
"79184" 2014011307 0 0.0014 0.0526 5.4 28.16
"79185" 2014011308 0 0.0197 0.0521 6.4 28.15
"79186" 2014011309 0 0.0366 0.051 7.3 28.155
"79187" 2014011310 0 0.0451 0.0504 7.6 28.148
"79188" 2014011311 0 0.0324 0.0498 7.8 28.14
"79189" 2014011312 0 0.0296 0.0493 7.8 28.135
"79190" 2014011313 0 0.0155 0.0493 7.7 28.141
"79191" 2014011314 0 0.0169 0.0487 7.8 28.141
"79192" 2014011315 0 0.0028 0.0482 7.1 28.138
"79193" 2014011316 0 0 0.0482 6.4 28.143
"79194" 2014011317 0 0 0.0487 5.7 28.144
"79195" 2014011318 0 0 0.0482 4.5 28.14
"79196" 2014011319 0 0 0.0476 4.5 28.144
"79197" 2014011320 0 0 0.0471 4.1 28.142
"79198" 2014011321 0 0 0.0471 3.4 28.142
"79199" 2014011322 0 0 0.0471 2.8 28.145
"79200" 2014011323 0 0 0.0465 2.7 28.143
"79201" 2014011400 0 0 0.046 1.5 28.141
"79202" 2014011401 0 0 0.046 3.4 28.145
"79203" 2014011402 0 0 0.046 3 28.149
"79204" 2014011403 0 0 0.0454 3.2 28.149
"79205" 2014011404 0 0 0.046 2.8 28.147
"79206" 2014011405 0 0 0.0454 3.6 28.145
"79207" 2014011406 0 0 0.0454 4.1 28.148
"79208" 2014011407 0 0.0012 0.0449 3.1 28.147
"79209" 2014011408 0 0.0262 0.0449 3.9 28.139
"79210" 2014011409 0 0.0688 0.0443 5.6 28.144
"79211" 2014011410 0 0.1125 0.0438 6.7 28.133
"79212" 2014011411 0 0.12 0.0432 7.8 28.128
"79213" 2014011412 0 0.1125 0.0432 8.8 28.128
"79214" 2014011413 0 0.04 0.0426 8.1 28.129
"79215" 2014011414 0 0.015 0.0432 7.7 28.111
"79216" 2014011415 0 0.0038 0.0432 7.3 28.11
"79217" 2014011416 0 0 0.0432 6.3 28.118
"79218" 2014011417 0.2 0 0.0426 6.2 28.123
"79219" 2014011418 0 0 0.0426 5.9 28.12
"79220" 2014011419 0 0 0.0421 5.7 28.122
"79221" 2014011420 0 0 0.0421 3.9 28.128
"79222" 2014011421 0 0 0.0415 3.7 28.124
"79223" 2014011422 0 0 0.041 4.6 28.123
"79224" 2014011423 0 0 0.041 4.4 28.128
"79225" 2014011500 0.6 0 0.0404 4.2 28.127
"79226" 2014011501 0 0 0.041 4.2 28.131
"79227" 2014011502 0 0 0.0421 4 28.135
"79228" 2014011503 0 0 0.0415 3.7 28.14
"79229" 2014011504 0 0 0.0415 2.8 28.136
"79230" 2014011505 0 0 0.0421 2 28.131
"79231" 2014011506 0 0 0.0421 1.9 28.137
"79232" 2014011507 0 0.0021 0.0432 2.1 28.139
"79233" 2014011508 0 0.0168 0.0432 2.5 28.137
"79234" 2014011509 0 0.045 0.0432 3.9 28.141
"79235" 2014011510 0 0.0545 0.0421 4.6 28.141
"79236" 2014011511 0 0.0283 0.0421 4.6 28.133
"79237" 2014011512 0 0.023 0.0426 4.8 28.135
"79238" 2014011513 0 0.0178 0.0421 4.3 28.13
"79239" 2014011514 0.1 0.0105 0.0426 4.1 28.132
"79240" 2014011515 0.2 0.0021 0.0432 4.3 28.132
"79241" 2014011516 0.4 0 0.0438 4.1 28.139
"79242" 2014011517 0.2 0 0.0449 4 28.139
"79243" 2014011518 0.2 0 0.046 4.2 28.146
"79244" 2014011519 0.4 0 0.046 4.3 28.152
"79245" 2014011520 0.2 0 0.0482 4.5 28.155
"79246" 2014011521 0.1 0 0.0493 4.6 28.163
"79247" 2014011522 0.1 0 0.051 4.9 28.167
"79248" 2014011523 0.1 0 0.0526 5.2 28.171
"79249" 2014011600 0 0 0.0543 5.5 28.175
"79250" 2014011601 0 0 0.0554 5.6 28.179
"79251" 2014011602 0 0 0.0565 5.8 28.176
"79252" 2014011603 0 0 0.057 6 28.178
"79253" 2014011604 0 0 0.057 6.2 28.181
"79254" 2014011605 0 0 0.057 6.5 28.178
"79255" 2014011606 0 0 0.057 6.7 28.182
"79256" 2014011607 0 0.0013 0.057 6.8 28.18
"79257" 2014011608 0 0.0101 0.0565 7.3 28.178
"79258" 2014011609 0 0.0226 0.0559 7.7 28.173
"79259" 2014011610 0 0.0377 0.0554 8.1 28.167
"79260" 2014011611 0 0.0503 0.0548 8.8 28.164
"79261" 2014011612 0 0.0541 0.0548 9.1 28.166
"79262" 2014011613 0.4 0.0151 0.0543 8.5 28.165
"79263" 2014011614 0.4 0.0063 0.0537 7.6 28.163
"79264" 2014011615 0.1 0.0025 0.0537 7.5 28.169
"79265" 2014011616 0 0 0.0537 7.6 28.184
"79266" 2014011617 0 0 0.0537 7.5 28.188
"79267" 2014011618 0 0 0.0537 6.5 28.181
"79268" 2014011619 0 0 0.0537 6.7 28.181
"79269" 2014011620 0 0 0.0537 6.2 28.185
"79270" 2014011621 0 0 0.0537 6.2 28.183
"79271" 2014011622 0 0 0.0537 6.6 28.189
"79272" 2014011623 0 0 0.0537 7.2 28.183
"79273" 2014011700 0 0 0.0543 7.3 28.184
"79274" 2014011701 0 0 0.0543 6.7 28.181
"79275" 2014011702 0 0 0.0543 6.5 28.175
"79276" 2014011703 0 0 0.0543 7.4 28.173
"79277" 2014011704 0 0 0.0543 7.3 28.173
"79278" 2014011705 0 0 0.0543 7.6 28.169
"79279" 2014011706 0 0 0.0543 7.7 28.17
"79280" 2014011707 0 0.0028 0.0543 7.6 28.164
"79281" 2014011708 0 0.0141 0.0543 7.8 28.157
"79282" 2014011709 0 0.0183 0.0543 7.9 28.159
"79283" 2014011710 0 0.0282 0.0543 8 28.148
"79284" 2014011711 0 0.0225 0.0543 8 28.144
"79285" 2014011712 0 0.0324 0.0543 8.4 28.146
"79286" 2014011713 0 0.0408 0.0543 9.2 28.143
"79287" 2014011714 0 0.0366 0.0543 9 28.143
"79288" 2014011715 0 0.0042 0.0548 8.7 28.138
"79289" 2014011716 0 0 0.0548 8.5 28.133
"79290" 2014011717 0.2 0 0.0548 7.4 28.135
"79291" 2014011718 0.8 0 0.0548 7 28.133
"79292" 2014011719 0.4 0 0.0548 7.6 28.134
"79293" 2014011720 0.7 0 0.0548 8.1 28.146
"79294" 2014011721 0 0 0.0548 7.7 28.155
"79295" 2014011722 0 0 0.0548 7.7 28.165
"79296" 2014011723 0 0 0.0548 7.6 28.169
"79297" 2014011800 0 0 0.0548 7.5 28.171
"79298" 2014011801 0 0 0.0548 7.9 28.18
"79299" 2014011802 0 0 0.0548 8 28.182
"79300" 2014011803 0 0 0.0548 7.5 28.177
"79301" 2014011804 0 0 0.0548 6.9 28.184
"79302" 2014011805 0 0 0.0554 6.5 28.183
"79303" 2014011806 0 0 0.0554 6.3 28.185
"79304" 2014011807 0 0.0014 0.0554 6.3 28.18
"79305" 2014011808 0 0.0226 0.0554 6.3 28.182
"79306" 2014011809 0 0.0778 0.0548 7.3 28.176
"79307" 2014011810 0 0.1075 0.0543 8.3 28.181
"79308" 2014011811 0 0.1358 0.0532 9.1 28.17
"79309" 2014011812 0 0.1259 0.0526 9.8 28.165
"79310" 2014011813 0 0.075 0.0521 9.1 28.162
"79311" 2014011814 0 0.0439 0.0515 8.9 28.155
"79312" 2014011815 0 0.0099 0.0515 7.4 28.149
"79313" 2014011816 0 0 0.051 5.9 28.146
"79314" 2014011817 0 0 0.051 5.9 28.155
"79315" 2014011818 0 0 0.0504 5.8 28.157
"79316" 2014011819 0 0 0.0493 6.2 28.156
"79317" 2014011820 0 0 0.0487 5.7 28.156
"79318" 2014011821 0 0 0.0482 5.1 28.153
"79319" 2014011822 0 0 0.0471 4.3 28.152
"79320" 2014011823 0 0 0.0465 3.9 28.154
"79321" 2014011900 0 0 0.046 3.5 28.152
"79322" 2014011901 0 0 0.0454 3.2 28.147
"79323" 2014011902 0 0 0.0449 3.4 28.141
"79324" 2014011903 0 0 0.0443 3.6 28.143
"79325" 2014011904 0 0 0.0438 3.9 28.144
"79326" 2014011905 0 0 0.0432 3.4 28.144
"79327" 2014011906 0 0 0.0432 3.4 28.142
"79328" 2014011907 0 0.0012 0.0426 3.5 28.142
"79329" 2014011908 0 0.0174 0.0415 3.7 28.143
"79330" 2014011909 0 0.0544 0.041 4.9 28.137
"79331" 2014011910 0 0.0845 0.0404 5.3 28.133
"79332" 2014011911 0 0.0949 0.0399 6.2 28.128
"79333" 2014011912 0 0.0891 0.0393 6.6 28.129
"79334" 2014011913 0 0.1042 0.0393 7.3 28.121
"79335" 2014011914 0 0.0463 0.0382 6.8 28.133
"79336" 2014011915 0 0.0081 0.0382 5.6 28.117
"79337" 2014011916 0 0 0.0382 5.7 28.112
"79338" 2014011917 0 0 0.0377 5.7 28.12
"79339" 2014011918 0 0 0.0377 5.6 28.119
"79340" 2014011919 0 0 0.0366 5.6 28.123
"79341" 2014011920 0 0 0.036 5.6 28.118
"79342" 2014011921 0 0 0.036 5.4 28.121
"79343" 2014011922 0 0 0.0354 5.5 28.118
"79344" 2014011923 0 0 0.036 5.2 28.12
"79345" 2014012000 0 0 0.0354 4.5 28.117
"79346" 2014012001 0 0 0.0354 4.1 28.115
"79347" 2014012002 0 0 0.0349 3.6 28.114
"79348" 2014012003 0 0 0.0349 3.2 28.113
"79349" 2014012004 0 0 0.0343 2.8 28.112
"79350" 2014012005 0 0 0.0343 2.5 28.113
"79351" 2014012006 0 0 0.0343 2.1 28.113
"79352" 2014012007 0 0.0014 0.0343 2.1 28.109
"79353" 2014012008 0 0.0068 0.0338 1.8 28.111
"79354" 2014012009 0 0.0123 0.0332 1.7 28.11
"79355" 2014012010 0 0.0137 0.0332 1.5 28.106
"79356" 2014012011 0 0.0151 0.0327 1.4 28.109
"79357" 2014012012 0 0.0247 0.0327 1.3 28.11
"79358" 2014012013 0 0.0164 0.0327 1.3 28.113
"79359" 2014012014 0 0.0068 0.0321 1 28.11
"79360" 2014012015 0 0.0027 0.0321 0.8 28.104
"79361" 2014012016 0 0 0.0321 0.7 28.109
"79362" 2014012017 0 0 0.0316 0.5 28.11
"79363" 2014012018 0 0 0.0321 0.5 28.104
"79364" 2014012019 0 0 0.031 0.5 28.104
"79365" 2014012020 0 0 0.031 0.4 28.105
"79366" 2014012021 0 0 0.031 0.5 28.104
"79367" 2014012022 0 0 0.031 0.5 28.106
"79368" 2014012023 0 0 0.0305 0.5 28.105
"79369" 2014012100 0 0 0.0305 0.5 28.106
"79370" 2014012101 0 0 0.0305 0.5 28.106
"79371" 2014012102 0 0 0.0305 0.5 28.107
"79372" 2014012103 0 0 0.0305 0.5 28.103
"79373" 2014012104 0 0 0.0305 0.6 28.107
"79374" 2014012105 0 0 0.0299 0.6 28.103
"79375" 2014012106 0 0 0.0299 0.7 28.117
"79376" 2014012107 0 0 0.0299 0.9 28.119
"79377" 2014012108 0 0.0039 0.0299 1 28.1
"79378" 2014012109 0 0.0132 0.0294 1.3 28.098
"79379" 2014012110 0 0.0224 0.0294 1.5 28.1
"79380" 2014012111 0 0.0224 0.0294 1.9 28.103
"79381" 2014012112 0 0.0171 0.0288 2 28.104
"79382" 2014012113 0 0.0132 0.0288 2.3 28.097
"79383" 2014012114 0 0.0066 0.0294 2.3 28.096
"79384" 2014012115 0 0.0013 0.0294 2.4 28.099
"79385" 2014012116 0 0 0.0294 2.5 28.098
"79386" 2014012117 0 0 0.0288 2.6 28.096
"79387" 2014012118 0 0 0.0288 2.7 28.098
"79388" 2014012119 0 0 0.0288 2.7 28.094
"79389" 2014012120 0 0 0.0288 2.9 28.098
"79390" 2014012121 0 0 0.0288 3.1 28.095
"79391" 2014012122 0 0 0.0288 3.2 28.098
"79392" 2014012123 0 0 0.0288 3.4 28.097
"79393" 2014012200 0 0 0.0288 3.6 28.097
"79394" 2014012201 0 0 0.0294 3.7 28.097
"79395" 2014012202 0 0 0.0294 3.8 28.091
"79396" 2014012203 0 0 0.0288 3.6 28.092
"79397" 2014012204 0 0 0.0294 3.5 28.098
"79398" 2014012205 0 0 0.0294 3.1 28.094
"79399" 2014012206 0 0 0.0288 3 28.093
"79400" 2014012207 0 0.0011 0.0288 2.8 28.098
"79401" 2014012208 0 0.0077 0.0288 3 28.097
"79402" 2014012209 0 0.0164 0.0288 3.4 28.093
"79403" 2014012210 0 0.0262 0.0288 3.9 28.092
"79404" 2014012211 0 0.059 0.0282 4.6 28.092
"79405" 2014012212 0 0.0328 0.0282 4.9 28.09
"79406" 2014012213 0 0.0262 0.0288 5.2 28.084
"79407" 2014012214 0 0.024 0.0288 5.1 28.082
"79408" 2014012215 0 0.0066 0.0282 3.8 28.084
"79409" 2014012216 0 0 0.0288 4.2 28.082
"79410" 2014012217 0 0 0.0282 3.9 28.086
"79411" 2014012218 0 0 0.0288 3 28.088
"79412" 2014012219 0 0 0.0282 2.5 28.087
"79413" 2014012220 0 0 0.0282 1.6 28.088
"79414" 2014012221 0 0 0.0282 0.9 28.091
"79415" 2014012222 0 0 0.0277 0.5 28.091
"79416" 2014012223 0 0 0.0271 -0.2 28.087
"79417" 2014012300 0 0 0.0271 -0.6 28.088
"79418" 2014012301 0 0 0.0271 -0.8 28.09
"79419" 2014012302 0 0 0.0271 -1.1 28.088
"79420" 2014012303 0 0 0.0266 -0.9 28.086
"79421" 2014012304 0 0 0.0266 -0.9 28.087
"79422" 2014012305 0 0 0.0266 -0.9 28.088
"79423" 2014012306 0 0 0.026 -0.8 28.093
"79424" 2014012307 0 0.0019 0.026 -0.2 28.085
"79425" 2014012308 0 0.0238 0.026 0.5 28.094
"79426" 2014012309 0 0.04 0.026 1.6 28.086
"79427" 2014012310 0 0.04 0.0255 2.4 28.081
"79428" 2014012311 0 0.0495 0.0255 3.4 28.08
"79429" 2014012312 0 0.0238 0.0255 3.4 28.081
"79430" 2014012313 0.2 0.0095 0.026 3.3 28.068
"79431" 2014012314 0.5 0.0086 0.0266 3.1 28.076
"79432" 2014012315 0.3 0.0029 0.0282 3.1 28.077
"79433" 2014012316 0 0 0.0294 3.3 28.088
"79434" 2014012317 0 0 0.0299 3.3 28.094
"79435" 2014012318 0 0 0.0305 3.6 28.096
"79436" 2014012319 0 0 0.031 3.6 28.101
"79437" 2014012320 0 0 0.031 3.6 28.101
"79438" 2014012321 0 0 0.0321 3.5 28.097
"79439" 2014012322 0.1 0 0.0327 2.7 28.096
"79440" 2014012323 0.1 0 0.0332 2.2 28.094
"79441" 2014012400 0.2 0 0.0343 2 28.092
"79442" 2014012401 0.1 0 0.0343 2.2 28.095
"79443" 2014012402 0 0 0.0349 2.5 28.099
"79444" 2014012403 0.4 0 0.0349 2.7 28.1
"79445" 2014012404 0.6 0 0.0354 2.7 28.097
"79446" 2014012405 0.3 0 0.0366 2.6 28.103
"79447" 2014012406 0.1 0 0.0382 2.8 28.114
"79448" 2014012407 0 0.0012 0.0388 2.9 28.116
"79449" 2014012408 0 0.0071 0.0388 3.1 28.118
"79450" 2014012409 0 0.0165 0.0399 3.4 28.12
"79451" 2014012410 0 0.02 0.0404 3.5 28.116
"79452" 2014012411 0 0.0188 0.041 2.4 28.112
"79453" 2014012412 0 0.0153 0.041 2.1 28.115
"79454" 2014012413 0.1 0.0118 0.0415 1.6 28.115
"79455" 2014012414 0.2 0.0071 0.041 1.3 28.12
"79456" 2014012415 0 0.0024 0.0415 1 28.119
"79457" 2014012416 0 0 0.0421 0.7 28.123
"79458" 2014012417 0 0 0.0421 0.6 28.123
"79459" 2014012418 0 0 0.0415 0.3 28.115
"79460" 2014012419 0 0 0.0415 0.3 28.119
"79461" 2014012420 0 0 0.0415 0.1 28.112
"79462" 2014012421 0 0 0.041 0.1 28.113
"79463" 2014012422 0 0 0.041 0 28.114
"79464" 2014012423 0 0 0.041 -0.1 28.116
"79465" 2014012500 0 0 0.0404 -0.3 28.113
"79466" 2014012501 0 0 0.0404 -0.4 28.116
"79467" 2014012502 0 0 0.0399 -0.3 28.11
"79468" 2014012503 0 0 0.0393 -0.2 28.111
"79469" 2014012504 0 0 0.0388 -0.1 28.115
"79470" 2014012505 0 0 0.0388 -0.2 28.109
"79471" 2014012506 0 0 0.0388 -0.2 28.11
"79472" 2014012507 0 0.0023 0.0382 -0.1 28.11
"79473" 2014012508 0 0.0124 0.0377 0.2 28.108
"79474" 2014012509 0 0.0316 0.0377 0.9 28.108
"79475" 2014012510 0 0.0496 0.0371 1.9 28.105
"79476" 2014012511 0 0.0586 0.0371 2.5 28.108
"79477" 2014012512 0 0.062 0.0366 3.4 28.096
"79478" 2014012513 0 0.0417 0.0366 4.1 28.096
"79479" 2014012514 0 0.035 0.0366 4 28.09
"79480" 2014012515 0 0.0068 0.0371 4 28.09
"79481" 2014012516 0 0 0.0371 3.9 28.099
"79482" 2014012517 0 0 0.0377 4 28.1
"79483" 2014012518 0 0 0.0377 3.9 28.097
"79484" 2014012519 0.5 0 0.0382 3.3 28.108
"79485" 2014012520 0.7 0 0.0388 2.7 28.102
"79486" 2014012521 2.6 0 0.0415 2.5 28.115
"79487" 2014012522 0.2 0 0.0482 4.3 28.131
"79488" 2014012523 0.8 0 0.0543 3.8 28.161
"79489" 2014012600 1.9 0 0.0593 4.2 28.165
"79490" 2014012601 1.2 0 0.0731 4.6 28.183
"79491" 2014012602 0.9 0 0.0919 4.7 28.203
"79492" 2014012603 0.7 0 0.1074 5 28.219
"79493" 2014012604 0 0 0.1224 5.2 28.24
"79494" 2014012605 0 0 0.1313 5.1 28.26
"79495" 2014012606 0 0 0.1357 4.9 28.278
"79496" 2014012607 0 0.0011 0.1346 4.6 28.286
"79497" 2014012608 0 0.0088 0.1307 4.8 28.289
"79498" 2014012609 0 0.0286 0.1279 5.2 28.294
"79499" 2014012610 0 0.0516 0.1235 5.9 28.294
"79500" 2014012611 0 0.0923 0.1196 6.3 28.3
"79501" 2014012612 0 0.0505 0.1169 6 28.291
"79502" 2014012613 0 0.0385 0.1146 5.6 28.285
"79503" 2014012614 0 0.0231 0.1124 5.1 28.29
"79504" 2014012615 0 0.0055 0.1102 4.7 28.295
"79505" 2014012616 0 0 0.1086 4.7 28.293
"79506" 2014012617 0.1 0 0.1069 4.4 28.295
"79507" 2014012618 0.8 0 0.1047 3.6 28.302
"79508" 2014012619 3.1 0 0.108 2.5 28.298
"79509" 2014012620 3.3 0 0.1302 2.5 28.315
"79510" 2014012621 0.9 0 0.1883 2.9 28.35
"79511" 2014012622 0.1 0 0.2415 3.8 28.386
"79512" 2014012623 0 0 0.2791 4.8 28.413
"79513" 2014012700 0 0 0.2825 4.7 28.427
"79514" 2014012701 0.6 0 0.2631 4.9 28.428
"79515" 2014012702 0 0 0.2442 4.1 28.431
"79516" 2014012703 0 0 0.2304 3.1 28.44
"79517" 2014012704 0 0 0.2177 2.9 28.443
"79518" 2014012705 0 0 0.2066 2.6 28.441
"79519" 2014012706 0 0 0.1966 2.4 28.438
"79520" 2014012707 0 0.0077 0.1866 2.4 28.431
"79521" 2014012708 0 0.0459 0.1783 2.9 28.426
"79522" 2014012709 0 0.0778 0.17 3.3 28.421
"79523" 2014012710 0 0.1071 0.1634 3.8 28.411
"79524" 2014012711 0 0.111 0.1578 4.1 28.405
"79525" 2014012712 0 0.0842 0.1529 4.1 28.392
"79526" 2014012713 0 0.0332 0.149 4 28.389
"79527" 2014012714 0 0.0268 0.1446 4.1 28.378
"79528" 2014012715 0 0.0064 0.1401 4 28.38
"79529" 2014012716 0 0 0.1362 4.1 28.377
"79530" 2014012717 0 0 0.1329 4.4 28.37
"79531" 2014012718 0.1 0 0.129 4 28.366
"79532" 2014012719 0 0 0.1252 3.6 28.357
"79533" 2014012720 0 0 0.1224 3.8 28.35
"79534" 2014012721 0 0 0.1185 3.9 28.346
"79535" 2014012722 0 0 0.1163 3.9 28.341
"79536" 2014012723 0 0 0.1135 4 28.335
"79537" 2014012800 0 0 0.1113 3.9 28.328
"79538" 2014012801 0 0 0.1091 4.2 28.325
"79539" 2014012802 0 0 0.1063 4.4 28.323
"79540" 2014012803 0 0 0.1041 4.6 28.318
"79541" 2014012804 0 0 0.1025 3.4 28.315
"79542" 2014012805 0 0 0.1008 2.7 28.303
"79543" 2014012806 0 0 0.098 2.6 28.302
"79544" 2014012807 0 0.0063 0.0964 2.9 28.301
"79545" 2014012808 0 0.0476 0.0953 4.1 28.292
"79546" 2014012809 0 0.0953 0.0925 5.3 28.289
"79547" 2014012810 0 0.1342 0.0903 6.1 28.28
"79548" 2014012811 0 0.153 0.0886 6.7 28.264
"79549" 2014012812 0 0.1492 0.0875 6.7 28.261
"79550" 2014012813 0 0.1229 0.0858 6.7 28.259
"79551" 2014012814 0 0.0765 0.0853 6.4 28.265
"79552" 2014012815 0 0.015 0.0836 5.2 28.259
"79553" 2014012816 0 0 0.0825 4.1 28.256
"79554" 2014012817 0 0 0.082 4.1 28.25
"79555" 2014012818 0 0 0.0798 3.3 28.249
"79556" 2014012819 0 0 0.0781 2.8 28.25
"79557" 2014012820 0 0 0.0764 2.3 28.249
"79558" 2014012821 0 0 0.0748 1.5 28.245
"79559" 2014012822 0 0 0.0737 1.5 28.24
"79560" 2014012823 0 0 0.0731 1.2 28.238
"79561" 2014012900 0 0 0.0714 0.9 28.235
"79562" 2014012901 0 0 0.0703 0.6 28.232
"79563" 2014012902 0 0 0.0698 0.3 28.228
"79564" 2014012903 0 0 0.0681 -0.1 28.224
"79565" 2014012904 0 0 0.067 -0.1 28.219
"79566" 2014012905 0 0 0.0659 -0.4 28.216
"79567" 2014012906 0 0 0.0654 -0.3 28.215
"79568" 2014012907 0 0.002 0.0637 -0.2 28.213
"79569" 2014012908 0 0.013 0.0626 -0.2 28.215
"79570" 2014012909 0 0.026 0.0609 -0.1 28.209
"79571" 2014012910 0 0.045 0.0598 0.1 28.208
"79572" 2014012911 0 0.051 0.0587 0.1 28.209
"79573" 2014012912 0 0.056 0.0582 0.1 28.203
"79574" 2014012913 0 0.054 0.0576 -0.2 28.204
"79575" 2014012914 0 0.041 0.057 -0.7 28.198
"79576" 2014012915 0 0.012 0.057 -1 28.201
"79577" 2014012916 0 0 0.0565 -1.4 28.197
"79578" 2014012917 0 0 0.0565 -1.5 28.187
"79579" 2014012918 0 0 0.0554 -1.3 28.189
"79580" 2014012919 0 0 0.0543 -1.3 28.185
"79581" 2014012920 0 0 0.0532 -1.6 28.181
"79582" 2014012921 0 0 0.0521 -1.7 28.18
"79583" 2014012922 0 0 0.0521 -2.2 28.178
"79584" 2014012923 0 0 0.051 -2.3 28.178
"79585" 2014013000 0 0 0.0498 -2.3 28.175
"79586" 2014013001 0 0 0.0493 -2.6 28.177
"79587" 2014013002 0 0 0.0487 -2.8 28.171
"79588" 2014013003 0 0 0.0476 -2.7 28.166
"79589" 2014013004 0 0 0.0471 -2.8 28.168
"79590" 2014013005 0 0 0.046 -2.4 28.164
"79591" 2014013006 0 0 0.0449 -1.9 28.159
"79592" 2014013007 0 0.0022 0.0449 -1.6 28.162
"79593" 2014013008 0 0.0134 0.0438 -1.2 28.156
"79594" 2014013009 0 0.0447 0.0432 -0.6 28.159
"79595" 2014013010 0 0.1263 0.0421 0.9 28.151
"79596" 2014013011 0 0.1218 0.0421 1.5 28.155
"79597" 2014013012 0 0.095 0.0415 3 28.148
"79598" 2014013013 0 0.1061 0.0415 3.2 28.139
"79599" 2014013014 0 0.0648 0.0415 2.9 28.149
"79600" 2014013015 0 0.0246 0.0415 2.7 28.142
"79601" 2014013016 0 0.0011 0.0415 1.4 28.135
"79602" 2014013017 0 0 0.0421 0.8 28.141
"79603" 2014013018 0 0 0.0421 0.9 28.139
"79604" 2014013019 0 0 0.0421 0.5 28.141
"79605" 2014013020 0 0 0.0421 -0.1 28.142
"79606" 2014013021 0 0 0.0415 -0.4 28.141
"79607" 2014013022 0 0 0.0415 -0.7 28.142
"79608" 2014013023 0 0 0.0415 -1.2 28.137
"79609" 2014013100 0 0 0.041 -1.2 28.141
"79610" 2014013101 0 0 0.041 -1.1 28.14
"79611" 2014013102 0 0 0.0404 -1.2 28.143
"79612" 2014013103 0 0 0.0399 -1.7 28.136
"79613" 2014013104 0 0 0.0393 -2 28.139
"79614" 2014013105 0 0 0.0393 -2.1 28.136
"79615" 2014013106 0 0 0.0388 -2.6 28.138
"79616" 2014013107 0 0.0069 0.0388 -2.3 28.134
"79617" 2014013108 0 0.0423 0.0382 -1.1 28.132
"79618" 2014013109 0 0.0811 0.0371 0.7 28.136
"79619" 2014013110 0 0.1165 0.0366 2.7 28.128
"79620" 2014013111 0 0.1325 0.0366 4.1 28.122
"79621" 2014013112 0 0.1302 0.0366 5.5 28.119
"79622" 2014013113 0 0.1085 0.036 6 28.12
"79623" 2014013114 0 0.0582 0.0366 5.6 28.116
"79624" 2014013115 0 0.024 0.036 3.8 28.119
"79625" 2014013116 0 0 0.0366 3.5 28.111
"79626" 2014013117 0 0 0.0371 3.3 28.113
"79627" 2014013118 0 0 0.0377 3.7 28.121
"79628" 2014013119 0 0 0.0377 4.4 28.122
"79629" 2014013120 0 0 0.0377 4.7 28.126
"79630" 2014013121 0 0 0.0382 5.3 28.129
"79631" 2014013122 0 0 0.0388 5.4 28.128
"79632" 2014013123 0 0 0.0388 5.4 28.125
"79633" 2014020100 0 0 0.0393 5.2 28.13
"79634" 2014020101 0 0 0.0399 5.4 28.127
"79635" 2014020102 0 0 0.0404 5.1 28.128
"79636" 2014020103 0 0 0.041 5.5 28.131
"79637" 2014020104 0 0 0.0415 5.8 28.134
"79638" 2014020105 0 0 0.0415 6.1 28.129
"79639" 2014020106 0 0 0.0421 6 28.13
"79640" 2014020107 0 9e-04 0.0421 5.8 28.126
"79641" 2014020108 0.1 0.007 0.0415 5.4 28.125
"79642" 2014020109 1.1 0.0088 0.0415 5.5 28.118
"79643" 2014020110 0.7 0.014 0.0432 5.9 28.118
"79644" 2014020111 0.3 0.0096 0.0443 6.3 28.127
"79645" 2014020112 0.1 0.0132 0.0443 6.7 28.13
"79646" 2014020113 0 0.0193 0.0454 6.9 28.133
"79647" 2014020114 0 0.0193 0.046 7.2 28.131
"79648" 2014020115 0 0.007 0.0465 6.6 28.128
"79649" 2014020116 0 9e-04 0.0482 6.1 28.131
"79650" 2014020117 0 0 0.0487 5.5 28.133
"79651" 2014020118 0 0 0.0482 5.3 28.131
"79652" 2014020119 0 0 0.0476 5.1 28.13
"79653" 2014020120 0 0 0.0471 5.5 28.133
"79654" 2014020121 0 0 0.0465 5.4 28.129
"79655" 2014020122 0 0 0.0454 5.4 28.13
"79656" 2014020123 0 0 0.0454 5.2 28.129
"79657" 2014020200 0 0 0.0449 5.2 28.126
"79658" 2014020201 0 0 0.0449 4.3 28.126
"79659" 2014020202 0 0 0.0443 4.3 28.129
"79660" 2014020203 0 0 0.0438 4.4 28.127
"79661" 2014020204 0 0 0.0432 4.1 28.126
"79662" 2014020205 0 0 0.0432 3 28.123
"79663" 2014020206 0 0 0.0426 2.8 28.126
"79664" 2014020207 0 0.0065 0.0421 2.6 28.126
"79665" 2014020208 0 0.0555 0.0415 4.2 28.122
"79666" 2014020209 0 0.1059 0.041 5.3 28.12
"79667" 2014020210 0 0.1459 0.0399 6.2 28.105
"79668" 2014020211 0 0.1653 0.0399 7.1 28.099
"79669" 2014020212 0 0.1601 0.0399 7.9 28.095
"79670" 2014020213 0 0.1356 0.0393 8.3 28.098
"79671" 2014020214 0 0.0891 0.0393 8.1 28.098
"79672" 2014020215 0 0.0349 0.0393 6.7 28.105
"79673" 2014020216 0 0.0013 0.0388 4.9 28.088
"79674" 2014020217 0 0 0.0388 5.1 28.087
"79675" 2014020218 0 0 0.0382 4.2 28.097
"79676" 2014020219 0 0 0.0382 3.8 28.097
"79677" 2014020220 0 0 0.0377 3.3 28.094
